Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN
2015-01-02,52.621213946556,104.28537987877,72.34,52.039225384087,78.509544513194,59.53,63.25,186.6,23.935734191817,150.55730378597
2015-01-05,52.587050665381,101.34749485154,71.98,51.088202449899,78.452988231878,58.66,61.94,182.17,23.168563224131,148.76820579865
2015-01-06,51.772012385927,101.3570334393,70.53,49.893567729612,77.797877973304,57.5,60.67,177.95,22.295906248387,143.97530645366
2015-01-07,51.742729573491,102.77828301415,71.11,50.41827003813,78.481266372536,57.38,60.16,187.93,22.502083445953,149.00361342856
2015-01-08,52.377190509593,106.72725834296,72.915,51.308390025794,80.281641327755,58.8,61.57,183.8,23.221306228159,148.46688403236
2015-01-09,50.776396763121,106.84172139597,71.84,51.270911289472,79.706652467711,58.27,60.78,184.27,23.245280320899,146.64012082425
2015-01-12,48.394728018368,104.20907117676,71.12,50.755578665034,79.315471521944,57.29,60.75,183.36,22.689081369327,147.10151977888
2015-01-13,49.195124891605,105.13431418859,70.59,50.174658252032,79.159941748325,57.34,60.79,179.21,22.372623345156,146.08455881766
2015-01-14,48.228792081234,104.73369350305,69.99,50.13717951571,78.929003599619,56.41,59.71,175.4,22.075344595177,146.10339142805
2015-01-15,48.228792081234,101.89119435334,70.29,49.406344157417,78.896012435518,55.71,58.63,172.87,22.367828526608,143.05250854441
2015-01-16,48.619229580374,101.09949157003,71.73,50.305833829162,79.716078514597,56.85,59.22,180.44,22.506878264501,149.18252322729
2015-01-20,51.488945199051,103.70352602598,71.49,50.961711714809,80.093120390036,57.1,59.65,183.06,22.660312458038,148.40096989599
2015-01-21,52.386951447072,104.49522880929,71.54,51.139735712342,79.706652467711,57.55,60.265,179.26,23.321997417668,148.19381118166
2015-01-22,54.261051442943,107.21372631825,73.48,51.299020341714,81.638992079334,58.27,60.64,180.32,23.60968653055,150.25598201969
2015-01-23,54.358660817727,107.76696440779,74.06,51.074147923778,81.865217204597,58.19,61.02,183.32,23.12061503865,150.4819733444
2015-01-26,54.124398318244,107.8814274608,72.74,51.214693184988,81.60128789179,58.23,61.17,182.76,23.245280320899,150.40664290283
2015-01-27,51.435260042919,104.10414671151,71.46,50.00600393858,80.715239484509,56.15,60.29,180.36,22.602774635462,149.61567326633
2015-01-28,49.409865516132,109.98945535371,70.25,49.58905299699,79.678374327053,54.59,58.99,177.78,22.415776712088,145.61374355784
2015-01-29,50.991137387647,113.41380835622,71.64,49.874828361451,79.508705483106,55.36,59.95,188.05,22.650722820942,147.24276435682
2015-01-30,47.906681144444,111.75409408759,70.13,48.820738902374,77.793164949861,54.005,58.155,183.24,21.902731127448,143.37266292108
2015-02-02,47.555287395218,113.15626648695,71.11,48.998762899907,78.650935216483,54.115,58.49,178.17,21.917115583092,143.5986542458
2015-02-03,46.364453022842,113.17534366245,71.92,50.568184983421,80.253363187097,54.92,60.115,177.51,22.487698990309,143.3444140055
2015-02-04,48.277596768626,114.04335514777,72.28,50.390160985888,81.610713938676,56.44,59.95,178.29,22.650722820942,142.60994220017
2015-02-05,47.740745207309,114.85413510658,73.1,51.486414023327,82.166850704948,56.23,60.49,178.17,22.976770482209,144.40845649269
2015-02-06,47.09031300975,113.88696254982,72.54,51.537947285771,81.478749282273,57.07,61.13,175.63,23.240485502351,142.56286067419
2015-02-09,45.510691958535,114.6434638566,72.33,51.116311502141,81.073429266176,57.34,60.96,171.42,22.545236812885,141.25399425188
2015-02-10,46.997394124385,116.84593601555,72.76,52.039225384087,81.55415765736,58.5,62.21,176.39,23.283638869284,144.40845649269
2015-02-11,46.547471100509,119.58466226538,73.01,52.114182856733,81.836939063939,58.3,63.75,173.5,23.264459595091,144.91956986037
2015-02-12,46.831118224257,121.09766487893,74.59,53.140163263567,82.708848400891,59.07,67.59,176.27,23.149383949938,144.98582529692
2015-02-13,47.32994592464,121.69137476525,76.51,53.45404768027,83.65616611293,60.67,68.77,182.29,23.226101046707,145.26977716785
2015-02-17,46.958270383178,122.40957220839,77.13,55.103112078469,82.110294423632,61.13,70.36,178.97,23.235730441834,145.98912190754
2015-02-18,48.229791972391,123.25704519129,77.73,54.700215663,82.562744674158,61.11,70.29,180.29,23.206842256453,147.44674151165
2015-02-19,48.689495931568,123.00328209472,77.73,54.953197133178,82.694709330562,61.46,71.56,182.28,24.006082052007,147.70229819548
2015-02-20,49.902331908972,124.00397053216,78.55,55.402941969051,83.594896808171,62.37,71.62,186.02,24.19866995455,149.22617323614
2015-02-23,50.185979032719,127.36034658309,78.1,55.262396707841,84.052060082141,61.95,70.24,184.14,23.986823261753,149.94551797583
2015-02-24,50.391378674054,126.56554141268,77.68,55.852686804923,84.136894504114,62.07,70.12,182.29,24.420146042475,148.95168642758
2015-02-25,48.64059125506,123.32886493561,78.07,55.646553755149,83.957799613281,62.01,69.45,184.9,24.169781769169,149.62370585544
2015-02-26,48.268915713598,124.88495939574,78.96,55.542788355707,83.741000534904,61.01,69.555,183.11,23.986823261753,150.46609640587
2015-02-27,46.85068009486,123.01285806063,79.1,55.222058939251,83.741000534904,64.24,69.51,180.37,24.121634793533,149.28296361033
2015-03-02,47.251698442227,123.61614391286,79.79,56.387061378437,85.004090817623,64.0,71.13,184.62,24.680139710908,151.09079052192
2015-03-03,47.701621466103,123.87469499239,78.99,55.410723301872,83.6090358785,62.7,69.86,182.51,23.577573968848,150.07802884893
2015-03-04,47.877678301532,123.0894657879,77.63,55.089993885416,81.606000915233,62.52,71.05,182.53,23.370541973614,150.67432777788
2015-03-05,47.334836392291,121.04978504938,78.62,55.137159976071,81.770956735737,62.95,71.09,185.79,23.28387741747,151.06239533482
2015-03-06,46.943598980225,121.23172840165,77.55,54.646632633256,81.059290195847,61.74,69.96,181.65,23.023883749037,146.59488589886
2015-03-09,46.870241965463,121.74883056071,77.93,55.146593194202,81.855791157711,61.76,69.6,184.91,23.197212861326,146.71793170959
2015-03-10,45.711201132219,119.23035152677,76.005,53.958007709688,80.262789233983,59.64,69.2,181.28,22.63870794395,145.36442779149
2015-03-11,46.351852394476,117.05660726554,76.01,54.042906672868,80.569135757777,59.88,70.36,178.81,22.585746270751,144.53150230343
2015-03-12,47.613593048388,119.17289573132,77.4,54.250437471751,81.901131236269,60.14,71.02,178.0,22.889072217257,145.9985869699
2015-03-13,48.141763554677,118.34936266319,77.62,54.269303908013,81.417631098169,60.48,70.81,176.89,23.341653788233,146.00805203227
2015-03-16,49.119857084841,119.65169402674,78.33,55.462606001593,82.811249143282,61.5,72.08,178.5,23.659423827429,154.30891172579
2015-03-17,52.51384163451,121.65307090162,79.66,55.429589738134,82.138141107887,61.43,72.06,184.12,23.307950905288,154.34677197525
2015-03-18,52.944202787782,123.02243402654,76.89,56.288012588061,82.811249143282,61.63,72.88,188.16,23.462021227322,157.63114861567
2015-03-19,53.980981929756,122.08877735046,77.14,56.599308786386,82.830209933011,61.0,72.75,189.07,23.187583466198,160.06366964331
2015-03-20,54.53849524195,120.56141078805,77.36,57.60866312641,83.2094257276,60.98,72.87,187.71,23.226101046707,161.00071081738
2015-03-23,53.203397573276,121.81586232206,76.35,56.976637511629,82.768587366391,60.83,73.14,185.44,23.0816601198,157.63114861567
2015-03-24,52.748584081749,121.31791209482,75.45,56.938904639104,82.446253940991,61.07,72.61,183.44,23.009439656346,157.12950031036
2015-03-25,50.870644503834,118.14826737911,73.13,54.297603562406,80.336866083591,59.35,70.645,175.63,21.786506475197,152.02783169598
2015-03-26,50.141964823862,118.97180044724,72.97,54.160821899506,80.024013053056,58.72,71.035,176.04,21.569845084836,151.96157625943
2015-03-27,51.506405298441,118.0237798223,73.31,55.505055483183,80.23258174008,58.72,71.29,180.59,21.983909075304,153.89244898176
2015-03-30,52.464936958002,121.01148118575,73.6,61.136686707428,81.427111493034,59.3,71.9,180.26,21.926132704541,155.51570717724
2015-03-31,51.623776522061,119.1537437995,73.94,59.429274225705,81.190101621416,58.64,71.045,173.3,21.72391540687,151.29902189393
2015-04-01,49.335037661477,118.98137641315,75.07,59.02364584607,80.829846616557,58.74,70.31,169.5,21.560215689709,148.69612974374
2015-04-02,48.097749345819,120.00600476536,75.68,58.712349647744,81.455552677628,59.82,70.84,169.94,21.444662948183,147.54139213529
2015-04-06,47.026736930289,121.94992584478,76.23,59.221743426822,81.768405708163,59.71,70.92,170.63,21.338739601784,146.97348839343
2015-04-07,46.454552215143,120.66674641304,75.65,59.655671460851,81.393930111007,60.685,71.08,176.0,21.170225187059,148.8665008663
2015-04-08,47.672278660198,120.2741318108,75.44,60.061299840487,82.071778343834,61.825,71.79,178.24,21.550586294581,151.75334488742
2015-04-09,46.79199448305,121.19342453801,76.33,60.400895693205,82.100219528428,62.81,71.26,177.37,21.675768431235,152.85129212168
2015-04-10,46.684404194732,121.71052669707,76.53,60.594276664892,81.853729261946,62.74,71.45,182.68,21.666139036107,154.64018890854
2015-04-13,46.743089806542,121.47112754936,76.02,60.136765585535,81.455552677628,61.77,71.34,182.9,21.502439318946,153.79779835812
2015-04-14,46.381195200381,120.94444942439,75.95,59.02364584607,81.171140831686,62.01,71.145,182.72,21.372442484729,153.87351885703
2015-04-15,46.703966065335,121.404095788,76.03,60.301846902829,81.303866359792,61.505,71.34,183.83,21.714286011743,156.61838694269
2015-04-16,47.183231895116,120.81996186758,75.15,60.471644829188,80.943611354933,61.66,72.49,184.28,21.069116538224,157.9434956737
2015-04-17,47.134327218607,119.46017470857,73.15,59.82546938721,79.189738304961,60.35,71.9,181.34,20.693570128264,154.82949015583
2015-04-20,48.669934060965,122.1893249925,73.92,60.108465931142,80.39374845278,61.04,73.46,185.71,20.953563796698,157.09164006091
2015-04-21,50.234883709228,121.52858334481,74.62,60.721625109661,80.678160298721,61.61,75.3,186.78,21.463921738437,159.44844058963
2015-04-22,50.274007450434,123.16607351516,75.5,60.834823727234,80.87724859088,62.13,76.02,188.19,21.483180528691,160.05420458094
2015-04-23,50.322912126942,124.17154993556,76.52,59.985834095438,81.308606557225,62.75,76.27,184.58,21.348368996911,160.12046001749
2015-04-24,51.550419507298,124.75568385598,76.54,58.985912973545,80.578616152642,62.64,75.74,180.08,20.992081377206,158.92786215959
2015-04-27,50.733711409611,127.02518777629,76.55,59.11797802738,80.298944504133,60.6,77.04,174.75,19.229902068936,153.69368267211
2015-04-28,50.0686078091,125.02381090141,76.02,59.636805024589,81.161660436822,60.66,76.07,171.08,19.297307834826,153.79779835812
2015-04-29,47.809211754421,123.18522544698,76.65,59.259476299346,80.953091749798,59.54,75.13,173.61,19.268419649445,152.3685739411
2015-04-30,47.325055456989,119.84321334491,76.06,58.335020922502,80.147258186297,56.83,73.78,169.23,19.056572956647,149.46279979525
2015-05-01,48.408087170357,123.48208039014,76.43,59.683971115244,81.55983702114,57.585,74.66,172.5,19.239531464063,151.78174007451
2015-05-04,47.976834723406,123.24268124243,75.85,59.665104678982,82.005415579781,57.755,75.1,171.3,19.143237512792,153.43812598827
2015-05-05,46.070502884038,120.46565112897,75.0,58.264271786519,81.161660436822,56.74,75.36,168.55,18.642508966179,150.91095433699
2015-05-06,46.109707651943,119.70914982219,74.48,58.146356559881,80.972052539527,56.19,75.04,155.01,18.72435882476,150.44716628114
2015-05-07,48.084647835144,120.44649919715,74.73,58.523685285123,81.811067485055,56.35,75.24,162.96,18.835096868723,149.45333473289
2015-05-08,48.065045451191,122.71580893773,76.31,59.165144118036,82.811249143282,57.265,76.43,163.02,18.960279005376,153.65582242265
2015-05-11,48.65801756575,121.46576543656,76.785,59.089678372987,82.678523615176,57.45,76.1,161.04,19.1817550933,152.43482937765
2015-05-12,47.878822803644,121.02825021115,76.57,58.561418157647,82.251905846264,56.8,75.97,161.08,19.152866907919,150.52288678006
2015-05-13,47.525979892501,121.16767814013,77.08,58.712349647744,81.825288077352,58.69,76.12,159.41,19.191384488428,150.66557151853
2015-05-14,47.844518631727,123.99469959662,79.43,59.806602950948,83.417994414624,58.98,78.36,161.69,19.123978722537,154.08049292615
2015-05-15,47.697500752084,123.8216166503,78.92,59.594355542999,83.2094257276,58.8,77.96,160.56,19.451378156861,154.44196093029
2015-05-18,48.025840683286,125.18704878235,79.41,59.768870078424,82.934494276523,58.4,77.94,163.16,19.441748761734,155.46929104735
2015-05-19,46.898703606026,125.07166015147,79.62,59.853769041603,83.332670860841,57.52,77.3,161.96,19.345454810462,155.58343883813
2015-05-20,42.203932649435,125.06204443223,79.61,62.429037591384,82.8870923022,57.58,76.91,164.44,19.268034280955,155.98295610587
2015-05-21,41.62566232284,126.34093509112,80.56,61.77814554034,82.735405984364,57.51,77.64,168.57,19.500295869475,155.84978368329
2015-05-22,41.762879010507,127.44674280369,80.04,63.292177050376,82.308788215452,56.39,77.66,171.94,19.490618303287,155.60246346993
2015-05-26,40.72885325702,124.63895278568,79.365,63.061063206165,80.981532934392,55.085,76.925,165.94,19.345454810462,151.25533510425
2015-05-27,41.400234907388,126.97076470132,80.16,64.796775342281,81.446072282763,55.49,77.74,168.12,19.684169627053,152.61559627776
2015-05-28,41.135602724031,126.71594814147,80.015,64.815752286297,81.502954651951,54.55,77.03,166.19,19.70352475943,149.67629066508
2015-05-29,41.527650403078,125.27359025551,79.09,64.483655766019,81.066856488175,54.15,76.27,163.84,19.480940737099,148.63944823212
2015-06-01,43.301666150767,125.51879109612,79.87,65.233245054647,80.867768196016,54.39,75.23,164.78,19.655136928488,149.37189655632
2015-06-02,42.904717875732,124.96588723983,79.82,64.24644396582,81.009974118986,54.35,75.46,163.91,19.718041108713,148.8106699183
2015-06-03,42.272540993268,125.11973874767,80.13,63.847928141486,81.024194711283,54.94,76.02,161.53,19.70352475943,149.46701971531
2015-06-04,41.331626563555,124.38894408545,78.75,63.515831621208,79.71116002252,53.73,75.14,159.06,19.41319777378,150.38020204158
2015-06-05,40.890572924627,123.70622801943,78.86,63.92383591755,79.881807130085,54.61,75.24,160.26,19.500295869475,149.58116750609
2015-06-08,39.067551217057,122.88889188405,78.16,62.576472892421,79.161297120367,54.24,74.89,159.38,19.229324016202,148.839206866
2015-06-09,39.523306643949,122.52349455294,77.9,62.329772620214,78.838963694967,53.92,72.9,159.04,19.268034280955,147.25065011092
2015-06-10,39.626219159699,123.92738956194,79.56,64.255932437828,80.265763122106,54.97,74.61,169.88,19.393842641404,147.96407380332
2015-06-11,39.224370288676,123.64853370399,79.65,63.78150883743,80.690096529761,54.48,74.05,168.77,19.142225920507,150.25654193489
2015-06-12,39.895751939044,122.28310157194,79.86,62.870615524667,79.955856700785,54.06,73.44,169.04,18.987384861494,148.50627580954
2015-06-15,39.273376248557,122.04270859095,78.9,63.288108293017,79.069047556698,53.56,72.5,173.22,19.074482957189,148.48725117775
2015-06-16,38.695105921962,122.69657749925,79.94,63.221688988961,79.407560724602,53.435,72.85,177.14,19.180936185261,148.61091128443
2015-06-17,39.087153601009,122.40810592206,77.91,63.790997309438,79.407560724602,53.575,72.81,179.81,18.909964331987,148.05919696231
2015-06-18,39.180264924783,122.96581763796,79.39,64.806263814289,80.651954200983,54.165,73.27,184.01,19.200291317637,152.311202169
2015-06-19,40.733753853008,121.73500557528,79.7,64.436213405979,80.489849303677,53.57,72.29,184.4,19.084160523377,152.88194112292
2015-06-22,42.174529073506,122.70619321849,82.28,64.540586598066,81.052448653151,54.55,73.01,188.24,19.219646450014,154.30878850771
2015-06-23,41.875592718233,122.14848150259,83.55,64.075651469677,80.833130262678,54.09,72.23,190.92,19.316422111897,153.80463576509
2015-06-24,41.400234907388,123.18697918048,83.4,63.420946901128,79.746073892507,53.91,71.325,184.98,19.451908038534,152.09241890333
2015-06-25,41.400234907388,122.60042030685,83.94,63.18373510093,79.479077591061,53.3,71.37,185.9,19.41319777378,151.01752720678
2015-06-26,40.616139549294,121.87924136387,82.74,62.434145812302,79.440935262283,52.2,71.13,184.45,19.142225920507,150.31361583029
2015-06-29,38.959738105319,119.74455169265,81.28,60.716732378863,77.152395535606,50.41,69.18,177.76,18.590604647773,144.20670902336
2015-06-30,39.141060156878,120.6051585646,81.01,60.901757583018,76.50397594638,50.075,69.82,180.77,18.600282213961,146.0330736759
2015-07-01,38.028624867582,121.73500557528,80.945,61.267063755324,77.133324371217,50.385,70.37,183.86,18.880931633422,147.431384113
2015-07-02,38.254052283034,121.58115406744,80.75,61.086782787173,77.07611087805,50.83,69.91,185.22,18.977707295306,145.78575346253
2015-07-06,38.940135721367,121.15806242089,80.5,60.337193498545,77.07611087805,50.95,69.76,186.24,18.648670044903,146.96528063396
2015-07-07,39.866348363116,120.85997512446,80.59,60.137935586378,77.304964850717,53.29,70.11,187.33,18.551894383019,147.81187674894
2015-07-08,38.528485658367,117.85987072166,79.99,58.771595617234,76.313264302491,52.475,68.855,184.66,17.951885279343,144.88208345216
2015-07-09,38.88132856951,115.45594091172,80.47,57.775306056399,76.942612727327,52.46,69.3,188.16,17.922852580778,143.9308518623
2015-07-10,40.390712133842,118.54258678768,80.59,58.363591320892,77.734066049469,52.51,69.98,192.53,18.164791735486,146.58478799802
2015-07-13,41.576656362959,120.83112796674,81.44,58.705176313178,77.934313275554,52.84,71.67,199.11,18.687380309656,148.16383243719
2015-07-14,41.223813451817,120.78304937054,81.89,59.416811713774,78.086882590666,53.3,72.29,205.0,18.280922529746,151.55021689711
2015-07-15,40.714151469055,121.94655139855,82.12,59.701465874013,78.668553104529,52.58,72.06,203.8,17.97124041172,152.62510859365
2015-07-16,40.567133589413,123.57160795007,82.52,59.616069625941,79.049976392309,52.5,72.63,204.26,17.293810778537,155.0887984114
2015-07-17,40.576934781389,124.63895278568,82.1,59.264996161647,78.56366170039,52.19,72.72,204.3,17.197035116654,155.30758167707
2015-07-20,39.743833463414,126.99480399942,82.09,58.819037977273,78.353878892111,51.85,73.48,204.46,17.197035116654,156.32539947822
2015-07-21,40.08687518258,125.72552905977,81.19,58.904434225345,77.62917464533,52.12,72.55,204.88,17.255100513784,155.71661126071
2015-07-22,40.606338357317,120.40803632019,80.73,55.649888326618,77.896170946776,52.0,72.75,206.16,16.926063263381,156.23978863514
2015-07-23,41.762879010507,120.35034200475,80.64,56.978274407731,77.181002282189,52.345,73.51,207.84,17.148647285712,156.09710389666
2015-07-24,38.842123801605,119.71570453493,80.98,55.498072774491,76.074874747628,51.78,72.52,200.99,16.809932469121,150.85581783651
2015-07-27,39.34198459239,118.05218510645,79.93,54.928764454014,76.017661254462,51.05,71.63,198.1,16.819610035309,157.46687738606
2015-07-28,40.351507365937,118.63874398008,80.59,55.972496374889,76.837721323188,50.89,73.65,203.55,17.051871623829,164.31574483308
2015-07-29,39.920254918985,118.26373092972,80.25,55.78272693473,78.515983789418,50.09,73.21,198.76,16.984128660511,163.10768071395
2015-07-30,39.469400088081,117.66755633686,81.29,55.811192350754,76.408620124436,50.6,74.96,199.29,17.003483792887,163.31695166372
2015-07-31,39.302779824485,116.63867437821,81.99,55.346257222364,76.065339165434,50.58,76.71,197.44,16.800254902933,167.97798645406
2015-08-03,40.880771732651,113.88857867564,81.4,55.668865270634,76.389548960047,53.3,75.75,195.73,16.606703579166,167.02675486419
2015-08-04,41.890294506197,110.23460536453,82.06,55.488584302483,76.933077145132,54.15,75.61,197.15,16.287343894951,166.2752819082
2015-08-05,42.105920729673,110.96540002675,83.38,57.595025088248,78.039204679693,54.11,76.03,197.94,16.480895218718,167.83530171558
2015-08-06,41.439439675293,111.20579300775,82.19,55.858634710793,76.570725021742,52.94,74.42,189.73,16.306699027328,161.3859515363
2015-08-07,40.761554104502,111.58249985455,82.69,56.560781639382,76.561189439547,53.03,74.53,189.62,16.432507387776,163.90671524944
2015-08-10,40.948218247184,115.63934282018,83.62,57.965075496558,77.810350707025,54.38,75.01,190.43,17.032516491452,162.28010923077
2015-08-11,41.950309960526,109.62169242117,83.9,56.342546783199,77.552889987774,54.06,72.96,186.31,16.780899770556,160.33959678745
2015-08-12,41.773470246407,111.31204365685,83.82,56.684131775485,77.762672796053,54.82,73.92,191.01,16.742189505803,162.29913386257
2015-08-13,41.92083667484,111.22511130758,84.31,55.981984846897,78.620875193557,54.61,73.84,188.83,16.500250351094,161.11009437524
2015-08-14,42.127149674646,112.00750245095,86.12,55.83016929477,79.135796632059,54.86,73.37,186.58,16.103470137373,160.28820161713
2015-08-17,43.178363530799,113.16660044113,86.77,56.456408447294,80.766381187317,55.4,73.57,191.22,16.480895218718,162.26647837212
2015-08-18,42.86398181681,112.52909654653,86.45,54.938252926022,80.756845605122,54.59,73.85,187.42,16.093792571185,160.28820161713
2015-08-19,42.765737531188,111.08988320873,85.48,55.393699582404,80.547062796844,54.32,73.06,184.96,16.00616756626,159.18915897546
2015-08-20,41.242951104049,108.81032382804,82.69,51.066956346779,78.868800330614,53.1,69.78,178.62,15.558306429978,154.00932322084
2015-08-21,39.052103534682,102.15516953443,78.87,51.029002458748,75.550417726932,51.76,68.04,173.81,15.071500847062,148.31341526927
2015-08-24,36.959500250937,99.605153956039,74.27,49.02693486507,72.737420979558,49.39,66.52,166.85,14.701528604047,141.09796140444
2015-08-25,36.841607108191,100.20402125096,74.57,48.021156832228,70.105600293879,48.17,65.63,165.44,14.448389700931,138.75652273307
2015-08-26,38.167904964086,105.95121545227,77.33,51.826034107415,74.18682947312,49.13,68.17,173.54,14.837834167263,147.15703127239
2015-08-27,38.344744678205,109.07112087583,78.91,53.986248734541,74.406147863593,50.0,70.5,179.82,15.519361983345,148.81993057369
2015-08-28,37.941943107155,109.42850942281,79.4,53.957573319137,74.768499986984,47.52,71.9,178.86,15.568042541636,148.9823977468
2015-08-31,38.295622535394,108.91657447714,78.57,53.393623482852,73.729121527784,46.75,71.31,172.19,15.66053560239,145.05451491443
